Category,Prompt,Generated Text,i,MAX_LEN,simple_ttr,root_ttr,log_ttr,mass_ttr,msttr,mattr,hdd,mtld,mtld_ma_wrap,mtld_ma_bid
Indian climate,"Indian climate scientists have long complained of a lack of adequate funding, especially in the wake of the devastating floods in Bihar and other parts of India this year [GALLO/GETTY] India will build the country''s largest solar power plant at a cost of $400 million, the government said on Wednesday, as it tries to meet a commitment to generate a third of its electricity from renewable energy by 2022. The plant, to be built in Andhra Pradesh, India'''' second-biggest state, will generate 500 megawatts of power, a state power official said. It will also be India's first solar plant to use a technique known as parabolic trough, which uses sunlight to heat a liquid that drives a steam turbine to make electricity, he said, adding that it would be completed by October 2013. Solar power is cheaper than conventional energy generation, but has had problems in India, where the sun",0,189,,0.5898876404494382,7.8700827344565445,0.8981387016629034,0.04526323896543247,0.88,0.8784415584415585,0.8114487114344526,72.22959010840108,80.75842696629213,67.04565772669221
Indian climate,"Indian climate is characterized by great variability.
India has a wide variety of climates, ranging from tropical in the south to arctic in Ladakh, the highest region. There are five distinct types of climate in India - monsoon climate, arid climates (semi-arid, semi-humid/humid), Mediterranean climate ('thar'), humid subtropical climate and alpine climates. India's monsoonal regions include the states, Andhra Pradesh, Assam, Chhattisgarh, Karnataka, Kerala, Madhya Pradesh and Maharashtra. The semi aridity climate includes states like Rajasthan, Gujarat and Madras. Semi humid climate occurs in states of Andhra pradesh, Maharashtra and Gujarat. In the Himalayan regions, which form the western part of the Indian subcontinent, there are alpine, humid-subtropical and arctics climates and cold desert climate. These areas have a very low population of about 100 million in total. Ladak is located in north India",1,200,,0.48,6.3498031465550175,0.8578897211257277,0.06335616061328235,0.8114285714285714,0.7830463576158939,0.7245126410625524,40.66919589761896,37.84,28.912211631440805
Indian climate,"Indian climate is very hot, dry and humid. People here have to face different type of skin related problems because of this extreme climate. In summer skin tends to get tan, in winter dryness and flakiness.
Here are few tips to keep skin healthy:
1. Drink at least 8 glasses of water daily. Water helps in removing toxins from our body. You will see that your complexion will start to glow when you drink enough water. It is also recommended to drink lukewarm water instead of hot water in the morning to boost the metabolism. Drinking a glass of luke warm water after every 15-20 minutes of work can also help. The body gets enough moisture this way. Try to avoid cold drinks and fruit juices because it can make your skin oily and can aggravate your acne. Also avoid drinking too much of soft beverages. This can lead to weight gain and increase in cholesterol levels. These drinks are not at",2,186,,0.5769230769230769,7.783117824941562,0.8943032993625447,0.04676697435282662,0.897142857142857,0.8716455696202527,0.8052255304689716,63.28852288237732,67.31318681318682,61.72077922077922
Indian climate,"Indian climate
From Wikipedia, the free encyclopedia
The climate of the Indian region varies greatly across its large area, with temperatures and precipitation changing with elevation. Most of it lies in the tropical climatic zone.
[edit] Regions
India has a tropical climate and is divided into five climate zones, as follows:
- Tropical monsoon zone (Tropical wet monsoons)
This is the region between the Tropic of Cancer (~23.5° North latitude) and the Equator ~5.0°. There is a marked seasonal variation in both precipitation and temperature in this zone, and this is one of only two climates — the other being the subtropical humid climate – in which there is precipitation throughout the year. The average annual precipitation ranges from 1000 mm (""monsoonal"" rainfall) in south-western India to 2500mm in north-eastern India. In southwestern and southeaster",3,193,,0.5357142857142857,6.943650748294136,0.8781891692482812,0.0547388319241841,0.8266666666666667,0.8425,0.7835053650028467,50.21109117077418,51.392857142857146,49.92572953996928
Indian climate,"Indian climate change adaptation strategy
The Government of India released the first national strategy for climate resilience and adaptation in December 2009, with the aim of building the capacity required to address the challenges posed by climate variability and climate induced disaster risk.
With the assistance of the World Bank, the National Disaster Management Agency (NDMA) of Government India developed the strategy based on the principles of climate risk management and vulnerability assessment. The document identifies the climate risks that the country is likely to face in the coming decades and provides a policy and programmatic framework for the effective management of these risks. It is based upon three key principles:
- Adaptation to climate extremes: The strategy recognises climate adaptation as a key strategy to ensure sustainable development. In particular, it emphasises the need to enhance climate awareness among citizens and local communities, and to build the capacities necessary for effective adaptation to extreme climate events and for disaster preparedness at the community and",4,185,,0.5166666666666667,6.931810730249348,0.8728359628823505,0.056385220335856696,0.8457142857142858,0.8512820512820516,0.7484832619412929,50.73228433098591,50.82222222222222,54.56385281385282
Indian climate,"Indian climate is very much suitable to the production of tobacco in many ways and that is why it can be a very good business to go with. However there are certain things that one has to take care and if taken care off properly, one can easily reap profits. The main thing that has made the business of growing and cultivating tobacco a successful business is the availability of good quality raw tobacco and the right kind of soil and climate.
The best thing about starting the cultivation and growing of raw materials of smoking is that it does not require large capital and it is a profitable business. So if you are looking for such a business and you want to start off, then do not forget to consider the following things. If you consider all of the above points then you can certainly start a tobacco company in any part of India without any problem. There is no dearth of people who are interested in growing tobacco as it offers a lucrative business opportunity.",5,194,,0.4919786096256685,6.727706301969602,0.8644034961307966,0.05968572081744949,0.8285714285714285,0.8444171779141105,0.7684971602200633,51.37027441949722,51.38502673796791,45.40639312977099
Indian climate,"Indian climate change policy is based on a number of policy measures, including: emission trading, carbon pricing, renewable energy targets and standards, and energy efficiency and renewable portfolio standards. India is committed to reducing GHG emissions to peak by 2030 – a goal that aligns with the international community - and is currently in the process of developing a Nationally Determined Contribution (NDC) for Paris Agreement compliance in 2021.
The following is a brief summary of India's climate action to date and its plans for the future. For more information, visit the Climate Action Tracker. You may also find India’s Nation Communication Under the United Nations Framework Convention on Climate Change 2018 here.",6,199,,0.689922480620155,7.836013066298052,0.923623382191378,0.03618733543327708,0.9039999999999999,0.8830476190476192,0.8477046472669919,90.23577524893315,85.75968992248062,47.721111111111114
Indian climate,"Indian climate change negotiators have been in Lima, Peru for a week of climate conference talks in the run up to next year's Paris conference on climate action.
In the latest round of talks this week, negotiator and climate activist Nethy Campbell told DW that she'd like to see a 'fair deal' come out of the negotiations, where the richer, more industrialized nations of this world take the lead in cutting carbon emissions, and help the poorer nations adapt to climate-change driven problems like droughts or rising sea levels.",7,180,,0.6796116504854369,6.897304947150053,0.9166653007843272,0.0414016087306211,0.9199999999999999,0.899240506329114,0.8192641774929366,93.83629893238435,79.12621359223301,73.05514705882354
Indian climate,"Indian climate change experts to visit the UK
A high-level delegation of Indian climate scientists will visit Britain next week, including Professor Madhavan Nair of the Indian Institute of Tropical Meteorology, a renowned climate expert who has led India's contribution to international climate science for nearly two decades. The visit is part of a wider series of UK-India climate policy dialogues which are taking place as part the ""UK India 'Climate and Clean Air Coalition' (CCAC) Hub"" which was launched at the COP22 UN climate conference in Marrakesh in 2016.
CCAHC is an initiative of 12 governments – Brazil, China, France, Germany, India, Italy, Japan, Mexico, the United Kingdom, and the European Commission and 15 private sector partners. Its mission is to accelerate actions to reduce short-lived climate pollutants in India and China - which, together, account",8,187,,0.6130952380952381,7.946622523047733,0.9045202126439226,0.0429062998748772,0.8666666666666667,0.8677777777777781,0.8084022663236841,76.33576642335767,70.06547619047619,65.55085884988797
Indian climate,"Indian climate, the Indian Ocean and the Arabian Sea.
The Indian Monsoon is caused by a large area of high pressure in the south and low pressure to its north. The low-pressure zone is located over the western Indian coast. It moves north-eastward over northern India, causing rain in summer. In the winter (December to March), the high-pressures moves south-westward, and a dry period results. This dry weather is known as the 'Dry Air Mass'.
India is also influenced by the Bay of Bengal, which is to the east and south of the country. When the wind blows from the northeast it brings dry air, when from southeast it carries wet air. These wind systems are known by their names as ""Kashyapa Vayu"", “Vayavayi”, and ‘Kutumbayani”. These winds",9,180,,0.503030303030303,6.461541236540641,0.8654304340662919,0.06068570024366636,0.8466666666666667,0.8303546099290791,0.760589067651552,41.693755846585596,43.1030303030303,44.37700340648908
