Category,Prompt,Generated Text,i,MAX_LEN,simple_ttr,root_ttr,log_ttr,mass_ttr,msttr,mattr,hdd,mtld,mtld_ma_wrap,mtld_ma_bid
Indian economy,an indian economic miracle,"an indian economic miracle?
India is often referred to as a rising star in the global economy. In 2008, the country was the fourth largest economy in Asia and the eleventh largest in terms of nominal GDP. Its economy has been growing at a rate of around 7% for the past decade and it is estimated that it will grow at an average of 8% in 1998-2101.
In the early 90s, India's economy was in crisis. The country' s GNP was declining, and its currency was losing value. This led to a series of reforms, which were designed to improve the economy and make it more competitive. These re
The economic situation in India is not as good as it seems. According to the World Bank, in March 30, 09, it was estimated at 5.6%. This",0,191,0.5308641975308642,6.756798131338121,0.8755308013347031,0.05633326673322562,0.86,0.8518840579710151,0.7521439779030974,56.29151291512915,53.0679012345679,51.63279691905646
Indian economy,"disability, gender and caste intersections in indian economy","disability, gender and caste intersections in indian economy and society
Disability Gender and Caste Intersections
This is a collection of essays by eminent scholars from India and the United States. It examines the intersection of disabilities, cas...
Author: B. S. Chakravarty
Gender, Cognition and Culture
The Growing Intersection of Giftedness and Special Education
Caste and Ethnicity in Contemporary India
Poverty, Gain and Gifting in India: The Indian Economy and Society
Intersections of Race, Class and Sexuality
AIDS, Disability and Development in South Asia
HIV and AIDs in the Indian economy
Economy, Society and Environment
Sexualities, Intimacies and Interactions in Indian Society: Re-imagining the Family
Rural Economies and Societies in Asia: Traditions, Transformations and Transitions
",1,196,0.5310344827586206,6.394501948737977,0.8728225472116481,0.05884118422075433,0.8160000000000001,0.8079338842975204,0.7010812637772729,38.21119121061935,43.00689655172414,37.35587515299878
Indian economy,the indian economy: major debates since independence,"the indian economy: major debates since independence
The Indian Economy: Major Debates Since Independence is a comprehensive collection of essays on various economic issues that India has faced since its independence.
This book is divided into three parts. Part one deals with the role of government in the economy. In this section, the authors have discussed the issue of economic growth, poverty and inequality, and the public sector in India. They have also discussed issues related to the Indian economy in an international context. The second part of the book devises the economic reforms in post-independent India, including the policy of liberalization, privatization and globalization. This part also covers the recent economic crisis and its impact on the country. Finally, part three focuses on specific issues in Indian economic development, such as agriculture, industry and infrastructure. It also discusses issues like foreign direct investment, external",2,180,0.5238095238095238,6.789347398332044,0.8738033351670128,0.05670971934971394,0.8333333333333334,0.8494444444444442,0.7558454112348857,49.79532634971797,53.458333333333336,45.71594433098858
Indian economy,indian economy in the 1980s and on to the 1990s,"indian economy in the 1980s and on to the 1990s
The economic reforms of the early 9th decade of 20th century have been an essential part of Indian economy. The economic development of India has been the subject of various studies by economists, historians and other scholars. India's economy has historically been a mixed economy, with the private sector accounting for 40% of GDP, and the public sector for the rest.
India' s economy is the world' 3rd largest in terms of purchasing power parity (PPP), with a Gross Domestic Product (GDP) of $4. 01 trillion in 5th quarter of fiscal year 6th of financial year. It is also the fourth largest economy by nominal GROSS DOMESTIC PRODUCT (Nominal), and is considered a newly",3,180,0.5782312925170068,7.010681840159742,0.89023369802857,0.050646160675951,0.8800000000000001,0.8582113821138206,0.7746162039443844,48.83445945945946,54.476190476190474,49.32837929475588
Indian economy,indian economic growth: constraints and prospects,"indian economic growth: constraints and prospects
India’s economic performance in the last decade has been remarkable. It has not only achieved sustained growth in GDP and per capita income, but has also reduced poverty and inequality. However, the performance of the economy has fallen short of its potential and the pace of economic transformation has remained slow. The country has failed to achieve the twin objectives of high growth and inclusive development.
The slowdown in economic activity during the first quarter of 2012-13, followed by a sharp slowing down of growth during 1QFY14, has raised concerns about the sustainability of India’ s high economic momentum. This paper examines the reasons for the slow down in growth, and discusses the prospect of reviving the growth momentum in India.",4,184,0.5655172413793104,6.809729348006678,0.8854641367896289,0.05299230075208601,0.8880000000000001,0.863471074380165,0.7455587471434125,51.64141253030496,47.41379310344828,51.175509779442365
Indian economy,policy simulations with a macroeconometric model of the indian economy,"policy simulations with a macroeconometric model of the indian economy
S. S. Chadha
The paper presents a framework for simulation of policy scenarios in a developing country, using a large scale macro-economic model. The model is used to simulate the impact of a range of fiscal policy measures, including changes in tax rates, on output, inflation and the balance of payments. It is shown that the model can be used for policy analysis, and that it can also be applied to the analysis of alternative fisca l policies.
Fingerprint Dive into the research topics of 'policy simulations using macro econometric models of developing countries'. Together they form a unique fingerprint. [less ▲]
Chadhha, S., & Srinivasan, T. V. (1984). Policy simulations in developing economies: a case study of India. In Proceedings of Conference on Computational Economics (pp. 411-",5,193,0.5357142857142857,6.943650748294136,0.8781891692482812,0.0547388319241841,0.8333333333333334,0.8527777777777772,0.7673165574513822,51.808266257812036,51.970238095238095,46.99748134328358
Indian economy,"twenty-five years of indian economic reform: a story of private-sector success, government failure, and institutional weakness","twenty-five years of indian economic reform: a story of private-sector success, government failure, and institutional weakness
The twenty five years since the 1991 economic reforms in India have been a rollercoaster ride for the Indian economy. The initial rebound of the economy was followed by a slowdown in the early 200s, a period of rapid growth in 05-08, but then the recession in late 70-71. In 94-95, the GDP growth rate was 5.5% and in recent years it has been around 6.8% per annum.
In this book, Ravi S. Saraf, an economist with more than 30 years experience in both the private and public sectors, describes the economic development in post-reform India. He traces the evolution of revenue and expenditure policies, investment and trade policies and the impact",6,180,0.5632911392405063,7.080459829163997,0.8866275774478346,0.05156439502314967,0.8733333333333334,0.85641791044776,0.7678077147480832,53.552970929482655,53.38607594936709,53.52184160905091
Indian economy,"icts and indian economic development: economy, work, regulation","icts and indian economic development: economy, work, regulation, and the state.
india’s economic policy and economic performance. the neoliberal turn. neo-liberalising the india economy. globalisation and neolibralisation. 1991: the economic reforms. economic liberalisation: a global perspective. indias economy: post-reform performance and challenges. iii. labour market. work and employment. employers and workers. workers and labour markets. wages and productivity. iv. regulations and regulating. market regimes. state and market: relations and roles. government and governance: indians and non-indians. v. public policy. policy-making and policy repertoires. policymaking and public policing. six. concluding reflections. introduction. why icts? 2. what are ics? i. information. ii. communication. technology. is. computer science. systems.",7,199,0.46875,5.929270612815711,0.8507074379554805,0.06773340980495292,0.68,0.6520588235294122,0.6489599239341781,17.042132195065506,17.5875,17.001193026879626
Indian economy,the sustainability of trade deficits in the presence of endogenous structural breaks: evidence from the indian economy,"the sustainability of trade deficits in the presence of endogenous structural breaks: evidence from the indian economy.
Author: Srivastava, Amit, Singh, R. P.",8,195,0.8,4.381780460041329,0.934392648742673,0.04441568425591329,0.84,0.84,0.0,42.000000000000014,34.0,0.0
Indian economy,caste and the indian economy,"caste and the indian economy
The Indian economy is the sixth largest in the world and is one of the fastest growing major economies. It is a mixed economy in which the private sector plays a significant role, but the state still plays an important role. India is an emerging economy and a newly industrialized country.
India is ranked 122nd in Transparency International's Corruption Perceptions Index for 2010. The country has made significant progress in reducing poverty. According to the World Bank, the proportion of people living below the poverline fell from 45.8% in 91994 to 37.2% of Indians in poverta in May 00, and to just 8.6% by 70 in September 50
In the 60s, India was one the poorest countries in Asia.",9,184,0.5673758865248227,6.737215368532151,0.885479742752082,0.05328458907404149,0.792,0.8304273504273514,0.7528124372557035,47.0,48.38297872340426,51.36555111555111
Indian economy,"'de-industrialization', industrialization and the indian economy, c. 1850–1947","'de-industrialization', industrialization and the indian economy, c. 1850–1947
During the course of the nineteenth century, the Indian economy was transformed. The pre-colonial economy had been based on agriculture and subsistence. By the early twentieth century it was an economy based largely on industry.
This transformation was due to a combination of factors. First, there was the impact of British rule. British policies of trade restriction and tariffs had the effect of making the import of manufactured goods into India prohibitively expensive. Second, technological innovations, such as the steam engine, led to the development of a wide range of new industries. Third, a large number of Indian entrepreneurs and capitalists invested in new and existing industrial enterprises. Fourth, British capital and expertise were used to establish new enterprise. Fifth and finally, Indian labour was employed in a range and variety of industrial enter-pris es.",10,186,0.5433526011560693,7.146687659935232,0.8816296727941662,0.05289003074617265,0.8133333333333334,0.8182550335570471,0.7554559426025622,44.31835604770017,47.59537572254335,48.60575757575758
Indian economy,"on the dynamics of energy consumption, co₂ emissions and economic growth: evidence from india","on the dynamics of energy consumption, co₂ emissions and economic growth: evidence from india
Chandran, A.
The paper examines the relationship between economic development and environmental degradation in India. The study analyses the effects of economic activity on energy demand, CO₂ emission and their implications on economic welfare. It is argued that there is a trade-off between the two. While economic activities lead to an increase in energy and CO2 emission, they also lead an improvement in the standard of living of the people. However, the paper argues that the adverse effects on environment outweigh the benefits of increased economic output. This is because the level of CO 2 emitted in a country is not only a function of its economic level but also of other factors such as the technological level, energy intensity and the type of fuels used for energy generation. These factors determine the environmental impact of a given level and type economic performance. Therefore, it is important to determine these factors before",11,190,0.5243243243243243,7.131581834309935,0.8763216784048902,0.054551810101402566,0.8457142857142858,0.8549068322981369,0.7673664925586605,56.313657407407405,55.58918918918919,54.47008292368042
Indian economy,a water-withdrawal input–output model of the indian economy,"a water-withdrawal input–output model of the indian economy
Ghosh, B. and S. Sarkar (2007), A Water-Withdrawals Input–Output Model of The Indian Economy. Ecological Economics 62 (1): 167-177.
This paper presents a comprehensive water withdrawal Input-Output model for the Indian economy. The model accounts for both surface and groundwater withdrawals and is based on the most recent data available from the Ministry of Water Resources, Government of India. A detailed description of how the model is built and how data is obtained from different sources is provided. Data on water consumption for different purposes is available for 23 sectors. Water withdrawing sevices are classified into irrigation, drinking, industrial and others. Irrigated land is classifed into four types: canal irrigaion, tube-well irriagation and other surface irrgation. Groundwater",12,198,0.55625,7.036067793874643,0.8844300773027487,0.05243358964424053,0.8466666666666667,0.855000000000001,0.795145867865792,48.08398950131234,61.64375,53.185851648351644
Indian economy,the growth and sectoral composition of india's middle class: its impact on the politics of economic liberalization,"the growth and sectoral composition of india's middle class: its impact on the politics of economic liberalization
India’s economic reforms are a unique experiment in the history of development. The reform process began in 1991, when India was in a deep economic crisis and had to choose between two options: to continue with the status quo, or to adopt a strategy of liberalizing the economy. This was the first time that a developing country had undertaken such a radical reform.
The success of the reformation process is not only due to the political leadership but also to a new middle-class segment in Indian society. In the past, middle classes were characterized by a strong sense of nationalism, which was reflected in their support for socialism and state-controlled economies. But this is no longer the case. Today, the middleclass is more pro-market and more open to globalization. They are also more educated and better informed about the world economy than ever",13,183,0.5760869565217391,7.8144236762095485,0.894246700413856,0.046693954150191584,0.8571428571428571,0.8625000000000004,0.789822282549739,67.02121913580247,65.19565217391305,59.952503494726145
Indian economy,national and regional growth performance in the indian economy: a sectoral analysis,"national and regional growth performance in the indian economy: a sectoral analysis
V.S. Chandrashekar, S. Ravi
This paper examines the role of the manufacturing sector in national as well as regional economic growth in India. The paper also analyses the growth of manufactures and services in different regions of India for the period 1980-81 to 2001-02. It is found that the contribution of regional manufacture to national manufactured output is negligible. However, the regional contribution to the total national services output has been significant. In spite of this, there has not been much regional diversification in terms of economic activity. There is a need for a regional strategy to promote manufactural growth.
https://doi.org/10.11615/ijc.v2i2-3.55
1. Introduction...................................... 99
2 Regional and National Grow",14,193,0.5352112676056338,6.377778323054837,0.8738669227054324,0.05860417244917202,0.8240000000000001,0.8135593220338992,0.7605228457345465,50.43843263871531,44.57746478873239,35.7723644828733
Indian economy,"shocks, economic growth, and the indian economy","shocks, economic growth, and the indian economy
Economic growth and its impact on employment
In this paper, we examine the impact of economic development on the employ- ment structure. We use data from the World Bank for 129 countries for the period 2005–2103 to estimate the effect of per capita GDP on total employments. Our results show that economic devel- opment has a positive and significant effect on both total and non-agricultural employ.
Impact of Economic Growth on Poverty Reduction in India
The impacts of growth on poverty reduction in the long run are estimated using a dynamic panel model. The results indicate that the rate of pover- ty reduction is significantly higher in states with higher economic...
This paper investigates the relationship between economic and financial development and pover­ ty in South Africa. It does this by estimating a multi-equation system of equations for",15,193,0.5644171779141104,7.205996139889208,0.8877130598852035,0.05075832623384155,0.8466666666666667,0.8765467625899278,0.7985609348318878,55.49032736182863,64.60736196319019,67.4715573286052
Indian economy,localising responsibility: the application of the harvard project on american indian economic development to australia,"localising responsibility: the application of the harvard project on american indian economic development to australia
Aboriginal and Torres Strait Islander people face a wide range of issues in relation to economic and social development. Many of these issues have been addressed through a series of government-funded programs, but these have generally failed to improve outcomes. A more effective approach is required to address the issues facing Indigenous people and to provide a framework for future policy development and program implementation.
In 2003, the Harvard Project on American Indian Economic Development (Harvard Project) was commissioned by the United States Government to develop a comprehensive framework to guide economic policy and development programs for Indigeneous communities. The Harvard framework was developed over a five-year period and was based on the principles of self-determination, selfgovernance and selfsufficiency. It has been used to inform the development of a number of programs in the US and is now being applied",16,186,0.5459770114942529,7.201931413999582,0.882695886646897,0.05235507027708387,0.9333333333333332,0.900266666666666,0.7820860359066849,61.92713279842803,61.333333333333336,61.885559208011614
Indian economy,indian economy: essays on money and finance,"indian economy: essays on money and finance
Indian Economy: Essays On Money And Finance (Economic Development And Cultural Change)
byVijay Joshi
This volume presents a collection of essay-length studies of the Indian economy in the post-reform period. The essa...
The book contains a series of articles that explore the concept of money in Indian thought and the role of financ...",17,185,0.6133333333333333,5.3116224765445565,0.8867752025733274,0.060384585633146824,0.7733333333333334,0.8376470588235299,0.7215775594783886,38.081395348837205,38.17333333333333,42.158569500674766
